date,SPY,XLE,XLK,XLU,XLP,IEF,XLI,XLF,XLB,XLV
2012-06-14,104.1496810913086,19.555233001708984,11.720661163330078,11.551617622375488,23.56816291809082,78.96900939941406,26.83623504638672,8.881529808044434,12.82080078125,29.30783462524414
2012-06-15,105.21483612060547,19.929094314575195,11.845507621765137,11.608831405639648,23.60666847229004,79.33484649658203,27.07164764404297,9.005877494812012,12.969165802001953,29.418180465698242
2012-06-18,105.41870880126953,19.749910354614258,11.93319320678711,11.652837753295898,23.66855239868164,79.3128433227539,27.13359832763672,8.95563793182373,13.036766052246094,29.61663055419922
2012-06-19,106.43840789794922,20.035396575927734,12.025050163269043,11.627693176269531,23.64792251586914,79.04222106933594,27.497547149658203,9.106361389160156,13.284652709960938,29.886526107788086
2012-06-20,106.26583862304688,19.95642852783203,12.045926094055176,11.5145263671875,23.52414894104004,78.88121795654297,27.350425720214844,9.125200271606445,13.209535598754883,29.807138442993164
2012-06-21,103.88140106201172,19.13946533203125,11.762001037597656,11.395078659057617,23.24909782409668,79.04948425292969,26.816116333007812,8.924235343933105,12.777608871459961,29.39436149597168
2012-06-22,104.6814193725586,19.26702308654785,11.891437530517578,11.398218154907227,23.3178653717041,78.70565032958984,26.90903091430664,9.005877494812012,12.845216751098633,29.70395278930664
2012-06-25,103.0029296875,18.83576011657715,11.64926528930664,11.376212120056152,23.17345428466797,79.13728332519531,26.41344451904297,8.817469596862793,12.683711051940918,29.338796615600586
2012-06-26,103.52059173583984,19.03923988342285,11.695196151733398,11.391932487487793,23.228464126586914,78.96168518066406,26.45989990234375,8.861432075500488,12.72502613067627,29.42612075805664
2012-06-27,104.45398712158203,19.434062957763672,11.766172409057617,11.52081298828125,23.365997314453125,79.07142639160156,26.7154483795166,8.9681978225708,12.863993644714355,29.743640899658203
2012-06-28,104.15589141845703,19.567686080932617,11.670144081115723,11.561677932739258,23.469146728515625,79.32747650146484,26.692211151123047,8.961915016174316,12.867749214172363,29.608684539794922
2012-06-29,106.7521743774414,20.156883239746094,11.995823860168457,11.627693176269531,23.909236907958984,78.96168518066406,27.621442794799805,9.194283485412598,13.254612922668457,30.17229461669922
2012-07-02,107.07373809814453,20.165987014770508,12.062627792358398,11.699990272521973,24.046772003173828,79.32801055908203,27.381399154663086,9.250807762145996,13.187003135681152,30.267562866210938
2012-07-03,107.77967834472656,20.648880004882812,12.158661842346191,11.671701431274414,24.156784057617188,79.13023376464844,27.667903900146484,9.30104923248291,13.374801635742188,30.25960922241211
2012-07-05,107.29337310791016,20.378583908081055,12.158661842346191,11.602540016174316,24.067384719848633,79.34270477294922,27.63693618774414,9.162884712219238,13.356019020080566,30.0690975189209
2012-07-06,106.27374267578125,20.132577896118164,11.979119300842285,11.577393531799316,24.03988265991211,79.6211166381836,27.265239715576172,9.087520599365234,13.202028274536133,29.87064552307129
2012-07-09,106.14036560058594,20.041471481323242,11.954070091247559,11.53966999053955,24.012371063232422,79.8409194946289,27.24974822998047,9.074958801269531,13.11939525604248,30.029409408569336
2012-07-10,105.21483612060547,19.728654861450195,11.820459365844727,11.558533668518066,24.03988265991211,79.87754821777344,26.808364868164062,9.005877494812012,12.924089431762695,29.886526107788086
2012-07-11,105.23053741455078,19.99591064453125,11.766172409057617,11.618257522583008,24.005508422851562,79.80430603027344,26.5915470123291,9.081239700317383,12.882768630981445,29.86270523071289
2012-07-12,104.72063446044922,19.929094314575195,11.64926528930664,11.633975982666016,24.026124954223633,79.9874267578125,26.490873336791992,8.98703670501709,12.818925857543945,29.93414878845215
2012-07-13,106.47766876220703,20.278358459472656,11.803756713867188,11.737712860107422,24.294301986694336,79.92154693603516,27.00196075439453,9.238245964050293,13.04803466796875,30.267562866210938
2012-07-16,106.2266616821289,20.345170974731445,11.791229248046875,11.731424331665039,24.1705379486084,80.09738159179688,26.816116333007812,9.219409942626953,12.9992094039917,30.323122024536133
2012-07-17,106.95613098144531,20.60028648376465,11.837158203125,11.756573677062988,24.273681640625,79.89224243164062,26.93226432800293,9.269648551940918,13.164468765258789,30.71207046508789
2012-07-18,107.74832916259766,20.779468536376953,12.04175090789795,11.794296264648438,24.280559539794922,79.97281646728516,27.43558692932129,9.225687980651855,13.243343353271484,30.759702682495117
2012-07-19,108.0306396484375,20.84324836730957,12.146135330200195,11.816298484802246,24.246170043945312,79.8555679321289,27.56723976135254,9.169164657592773,13.386067390441895,30.759702682495117
2012-07-20,107.04240417480469,20.891845703125,12.008349418640137,11.841447830200195,24.094892501831055,80.17064666748047,27.22652244567871,9.030997276306152,13.303441047668457,30.36279296875
2012-07-23,105.9599838256836,20.691396713256836,11.891437530517578,11.762857437133789,23.888608932495117,80.30254364013672,27.087133407592773,8.95563793182373,13.093103408813477,30.005586624145508
2012-07-24,105.05010223388672,20.3603572845459,11.770353317260742,11.659124374389648,23.812959671020508,80.4563980102539,26.785137176513672,8.930517196655273,12.890287399291992,29.672189712524414
2012-07-25,105.0736312866211,20.375539779663086,11.724418640136719,11.652837753295898,23.81983757019043,80.50035095214844,26.878055572509766,8.961915016174316,12.890287399291992,29.81507682800293
2012-07-26,106.80709075927734,20.955612182617188,11.903965950012207,11.835163116455078,24.211793899536133,80.2512435913086,27.288471221923828,9.100080490112305,12.95037841796875,30.100833892822266
2012-07-27,108.77581024169922,21.326139450073242,12.162832260131836,11.97347354888916,24.486852645874023,79.67240905761719,27.884729385375977,9.269648551940918,13.187003135681152,30.82320213317871
2012-07-30,108.77581024169922,21.38688087463379,12.167010307312012,12.017477989196777,24.610626220703125,79.92882537841797,27.807289123535156,9.250807762145996,13.175738334655762,30.66444206237793
2012-07-31,108.01500701904297,21.153038024902344,12.217114448547363,11.920031547546387,24.50060272216797,80.06803894042969,27.729856491088867,9.206847190856934,13.085594177246094,30.473936080932617
2012-08-01,107.9208984375,21.256284713745117,12.175365447998047,11.828876495361328,24.376827239990234,79.7760238647461,27.544004440307617,9.162884712219238,13.089346885681152,30.48980712890625
2012-08-02,107.17576599121094,20.90095329284668,12.096027374267578,11.762857437133789,24.177412033081055,79.96680450439453,27.404632568359375,9.09380054473877,12.935356140136719,30.196107864379883
2012-08-03,109.30136108398438,21.3929500579834,12.334024429321289,11.901171684265137,24.583118438720703,79.54854583740234,28.00088119506836,9.30733585357666,13.19076156616211,30.553325653076172
2012-08-06,109.51312255859375,21.450660705566406,12.421706199645996,11.872884750366211,24.569366455078125,79.59986877441406,28.00088119506836,9.345013618469238,13.310951232910156,30.561256408691406
2012-08-07,110.06226348876953,21.772579193115234,12.505218505859375,11.750285148620605,24.4387264251709,79.1816635131836,28.287385940551758,9.38269329071045,13.464941024780273,30.48980712890625
2012-08-08,110.19556427001953,21.79080581665039,12.509390830993652,11.76600170135498,24.610626220703125,79.07160949707031,28.24868392944336,9.38269329071045,13.479966163635254,30.600929260253906
2012-08-09,110.28963470458984,21.939626693725586,12.551146507263184,11.76600170135498,24.507474899291992,79.0128402709961,28.271915435791016,9.37641429901123,13.555078506469727,30.58504867553711
2012-08-10,110.47010040283203,21.97910499572754,12.580373764038086,11.800582885742188,24.50060272216797,79.24039459228516,28.403547286987305,9.38269329071045,13.543818473815918,30.71207046508789
2012-08-13,110.41516876220703,21.897106170654297,12.617949485778809,11.78801155090332,24.493722915649414,79.18899536132812,28.341609954833984,9.388973236083984,13.468701362609863,30.632694244384766
2012-08-14,110.43081665039062,21.857624053955078,12.59289836883545,11.775433540344238,24.589998245239258,78.80009460449219,28.302885055541992,9.37641429901123,13.408607482910156,30.71207046508789
2012-08-15,110.55635070800781,21.854583740234375,12.597074508666992,11.718850135803223,24.603748321533203,78.4038314819336,28.364843368530273,9.407815933227539,13.431138038635254,30.783504486083984
2012-08-16,111.37210083007812,22.0489559173584,12.768265724182129,11.690560340881348,24.665634155273438,78.21311950683594,28.651344299316406,9.470616340637207,13.630199432373047,30.704130172729492
2012-08-17,111.52112579345703,22.039846420288086,12.839244842529297,11.659124374389648,24.686267852783203,78.3084716796875,28.790733337402344,9.502017974853516,13.611429214477539,30.545372009277344
2012-08-20,111.52896118164062,21.963918685913086,12.851775169372559,11.681127548217773,24.686267852783203,78.35246276855469,28.728778839111328,9.527142524719238,13.58513069152832,30.60887336730957
2012-08-21,111.19168090820312,21.894058227539062,12.768265724182129,11.596258163452148,24.534990310668945,78.41856384277344,28.666833877563477,9.558542251586914,13.603914260864258,30.505693435668945
2012-08-22,111.23872375488281,21.976062774658203,12.789143562316895,11.577393531799316,24.459346771240234,79.0275650024414,28.527448654174805,9.545980453491211,13.716588973999023,30.529499053955078
2012-08-23,110.328857421875,21.733104705810547,12.684758186340332,11.457942962646484,24.266801834106445,79.16698455810547,28.295150756835938,9.451775550842285,13.487476348876953,30.48980712890625
2012-08-24,110.99556732177734,21.860658645629883,12.764086723327637,11.51137924194336,24.47998046875,79.13028717041016,28.42677879333496,9.502017974853516,13.461188316345215,30.751773834228516
2012-08-27,111.01911926269531,21.869770050048828,12.77661418914795,11.536529541015625,24.51434326171875,79.33574676513672,28.341609954833984,9.49573802947998,13.382311820983887,30.783504486083984
2012-08-28,110.9092788696289,21.884950637817383,12.747390747070312,11.5145263671875,24.528108596801758,79.36512756347656,28.233184814453125,9.48317813873291,13.352262496948242,30.735889434814453
2012-08-29,110.99556732177734,21.739185333251953,12.772438049316406,11.4956636428833,24.47309684753418,79.31375885009766,28.22545623779297,9.502017974853516,13.382311820983887,30.839078903198242
2012-08-30,110.19556427001953,21.50836944580078,12.63048267364502,11.439081192016602,24.376827239990234,79.46050262451172,27.985408782958984,9.451775550842285,13.26212215423584,30.735889434814453
2012-08-31,110.72108459472656,21.723989486694336,12.730682373046875,11.426512718200684,24.38370132446289,79.97413635253906,28.155752182006836,9.52086067199707,13.389823913574219,30.831138610839844
2012-09-04,110.61912536621094,21.55695343017578,12.730682373046875,11.470513343811035,24.528108596801758,79.7911605834961,27.861507415771484,9.52086067199707,13.21705150604248,30.894643783569336
2012-09-05,110.52496337890625,21.47495460510254,12.71816349029541,11.420228004455566,24.486852645874023,79.76179504394531,27.784067153930664,9.52086067199707,13.277140617370605,30.902585983276367
2012-09-06,112.76829528808594,21.927480697631836,13.002086639404297,11.549103736877441,24.789409637451172,79.21804809570312,28.411298751831055,9.746944427490234,13.611429214477539,31.39473533630371
2012-09-07,113.2074966430664,22.307106018066406,12.981209754943848,11.51137924194336,24.589998245239258,79.32091522216797,28.651344299316406,9.847432136535645,13.878089904785156,31.378868103027344
2012-09-10,112.5643081665039,22.209915161132812,12.843421936035156,11.498809814453125,24.56249237060547,79.35765075683594,28.46549415588379,9.765789031982422,13.855555534362793,31.267719268798828
2012-09-11,112.87805938720703,22.446809768676758,12.876824378967285,11.470513343811035,24.486852645874023,79.21073913574219,28.620370864868164,9.847432136535645,13.90438461303711,31.283607482910156
2012-09-12,113.25456237792969,22.583471298217773,12.947805404663086,11.404500961303711,24.356201171875,78.82130432128906,28.736536026000977,9.885113716125488,13.885601997375488,31.299484252929688
2012-09-13,114.98015594482422,22.950952529907227,13.1231689453125,11.564824104309082,24.789409637451172,79.04902648925781,29.0617618560791,10.142603874206543,14.227386474609375,31.61700439453125
2012-09-14,115.49002075195312,23.254669189453125,13.185802459716797,11.486238479614258,24.603748321533203,78.30689239501953,29.239864349365234,10.224245071411133,14.403919219970703,31.489980697631836
